8535,"VIA DON GIACOMO TRENTINI","(11.116619 46.127314, 11.11654 46.127299, 11.116451 46.127291, 11.116019 46.127277, 11.115992 46.12727, 11.115948 46.127251, 11.115918 46.12723, 11.115903 46.12721, 11.115887 46.127184, 11.115881 46.127136, 11.115826 46.126267, 11.115851 46.126235, 11.115881 46.126215, 11.11594 46.126193, 11.116004 46.126183, 11.116682 46.126207, 11.116781 46.126227)"
8534,"VIA DELLE SUGARINE","(11.116619 46.127314, 11.116657 46.127265, 11.116732 46.127134, 11.116761 46.127064, 11.116783 46.126988, 11.116797 46.1269, 11.116795 46.126813, 11.116774 46.126574, 11.116762 46.126354, 11.116781 46.126227)"
700,"PIAZZA DI CENTA","(11.12267 46.075878, 11.12365 46.075185)"
8414,"VIA DEL PORFIDO","(11.128437 46.134647, 11.128515 46.134939, 11.128578 46.135054, 11.128848 46.135299, 11.130113 46.13642, 11.130283 46.136551)"
8860,"VIA VALEMBRAR","(11.10737 46.038449, 11.107135 46.03853, 11.106634 46.038697, 11.10645 46.039299, 11.106201 46.040068, 11.106124 46.040263, 11.105897 46.040861, 11.105664 46.04128, 11.105663 46.041282)"
8501,"STRADA DELLA CA COMUNA","(11.125846 46.130181, 11.125742 46.130174, 11.125594 46.130161, 11.125525 46.130144, 11.125475 46.130121, 11.125436 46.130089, 11.125396 46.130041, 11.125378 46.13001, 11.125356 46.129956, 11.125344 46.129921, 11.125322 46.129831, 11.125295 46.129679, 11.125292 46.129661, 11.125285 46.129643, 11.125274 46.129611)"
7820,"VIA DELLA ROZOLA","(11.132027 46.012756, 11.132453 46.012497)"
8770,"VIA MARGONE","(11.10571 46.026829, 11.105694 46.026867, 11.105648 46.026951, 11.105613 46.027075, 11.105595 46.027191, 11.105611 46.027289, 11.105635 46.027365, 11.105673 46.027423, 11.105729 46.027482, 11.105767 46.027534, 11.105793 46.027597, 11.105824 46.027664, 11.105841 46.027731, 11.105853 46.0278, 11.105847 46.027893, 11.105831 46.028037, 11.105809 46.028213, 11.105797 46.028267, 11.105772 46.028348, 11.105754 46.028434, 11.105728 46.028511, 11.105696 46.028588, 11.105665 46.028651, 11.105646 46.028713, 11.105621 46.028824, 11.10561 46.028937, 11.105572 46.029077, 11.105541 46.029182, 11.105515 46.029259, 11.105482 46.02933, 11.105381 46.029467, 11.105319 46.029545, 11.105207 46.029655, 11.105059 46.029813, 11.104971 46.029902, 11.104924 46.029953, 11.1049 46.029997, 11.104878 46.030066, 11.10488 46.030134, 11.104903 46.030189, 11.104965 46.030248, 11.105016 46.030298, 11.105067 46.030341, 11.105175 46.030422, 11.105369 46.030572)"
5070,"VIA BOLZANO","(11.110232 46.105486, 11.110165 46.105415, 11.110113 46.105383, 11.11005 46.105362, 11.109974 46.105355, 11.10991 46.105358, 11.109854 46.105371, 11.109784 46.105421, 11.109698 46.105561)"
0,"","(11.144114 46.049693, 11.144125 46.049685, 11.144132 46.049682, 11.144153 46.049674, 11.144179 46.049665, 11.14421 46.049659, 11.144238 46.049656, 11.144267 46.049661, 11.144297 46.049667, 11.144321 46.049675, 11.144343 46.049688, 11.144365 46.049702, 11.144384 46.049717, 11.1444 46.049735)"
8412,"STRADA DEL DOS DI LAMAR","(11.111561 46.12474, 11.111463 46.124768, 11.111387 46.124789, 11.111345 46.124796, 11.111322 46.124795, 11.111295 46.124787, 11.111274 46.124768, 11.111246 46.124724, 11.111211 46.124645, 11.111118 46.124343)"
2900,"VIA R. DA SANSEVERINO","(11.111929 46.050012, 11.111973 46.049907, 11.112054 46.049737, 11.112181 46.049497, 11.112514 46.04901)"
1520,"LUNGADIGE G. LEOPARDI","(11.115972 46.077496, 11.116242 46.077005, 11.116313 46.076874, 11.116561 46.076315)"
8497,"VIA AL PONTAT","(11.129411 46.129008, 11.129335 46.129056, 11.129242 46.129112, 11.12916 46.129172, 11.12912 46.129211, 11.129094 46.129248, 11.129052 46.129364, 11.128904 46.129791, 11.128896 46.12991, 11.128899 46.129958, 11.128931 46.130085, 11.128946 46.130259, 11.128949 46.130326, 11.12894 46.13043, 11.128727 46.13046, 11.128674 46.13049, 11.128667 46.130519, 11.128545 46.13059, 11.128526 46.130649)"
7080,"VIA GALASSA","(11.144069 46.040076, 11.144035 46.040184, 11.144005 46.040265, 11.143912 46.040401)"
1140,"VIA F. FILZI","(11.1203 46.059087, 11.120422 46.058796)"
6414,"VIA PER CAMPEL","(11.164783 46.090631, 11.165033 46.090638, 11.165403 46.090613, 11.165495 46.090622, 11.165557 46.090648, 11.165776 46.090788, 11.16621 46.091034, 11.166355 46.091116, 11.166606 46.091303)"
8477,"VIC. DON G. B. PARTELLONI","(11.117337 46.122653, 11.11736 46.122693, 11.117397 46.12276, 11.117424 46.122822)"
6473,"VIA AL VASCON","(11.13978 46.070757, 11.139886 46.070799, 11.139951 46.070828)"
6467,"VIA MARIO CAVALIERI","(11.137495 46.069756, 11.137647 46.069933, 11.137703 46.069993, 11.137934 46.070137)"
3510,"VIA VITTORIO VENETO","(11.122439 46.057589, 11.122141 46.05835)"
8503,"VIA DEL CESURET","(11.12707 46.129547, 11.12712 46.129424, 11.127246 46.129271, 11.127326 46.129203, 11.127401 46.12912, 11.127669 46.128763, 11.1279 46.128582)"
8607,"VIA AL CASTAGNETO","(11.0956 46.062926, 11.0957 46.062938, 11.095844 46.062955, 11.096058 46.062972)"
3510,"VIA VITTORIO VENETO","(11.121484 46.058223, 11.121654 46.058256)"
2990,"PIAZZA S. MARIA MAGGIORE","(11.118699 46.068486, 11.118657 46.068738)"
975,"L.GO DONATORI VOL. SANGUE","(11.130966 46.056336, 11.131022 46.05633, 11.131092 46.056323, 11.131156 46.056323, 11.131227 46.056328)"
1850,"LARGO MEDAGLIE D'ORO","(11.132841 46.057935, 11.132802 46.057945, 11.132774 46.057949, 11.13275 46.057949, 11.132725 46.057947, 11.132701 46.057943, 11.132675 46.057937, 11.132653 46.05793, 11.132631 46.05792, 11.13261 46.057908, 11.132593 46.057894, 11.132577 46.057877, 11.132567 46.057864)"
6100,"VIA DEI CASTORI","(11.127459 46.088102, 11.127405 46.088368, 11.127397 46.088419, 11.127441 46.088593, 11.127426 46.088702, 11.127415 46.088754, 11.127443 46.089011, 11.127432 46.089047, 11.127403 46.089089, 11.127326 46.089157, 11.127275 46.089222, 11.127243 46.089332, 11.127223 46.089381, 11.127193 46.089435, 11.127156 46.089492, 11.127109 46.089558, 11.12705 46.089611, 11.127025 46.089656, 11.12699 46.089687, 11.126963 46.089704, 11.126902 46.089707, 11.126825 46.089688)"
8493,"VIA ALLA COSTA","(11.137516 46.134036, 11.137531 46.134063, 11.137678 46.134267, 11.137773 46.134396, 11.137865 46.134613, 11.137952 46.134767, 11.138024 46.134907, 11.138066 46.134971, 11.138233 46.135109, 11.138389 46.135235, 11.138488 46.135319, 11.138601 46.13547, 11.138653 46.135573, 11.138704 46.135675, 11.13878 46.135858, 11.138841 46.13597, 11.13891 46.13604, 11.138914 46.136044, 11.139068 46.136166, 11.139276 46.136321, 11.139366 46.136397, 11.139511 46.136551, 11.139668 46.136714, 11.13988 46.136922)"
6160,"VIA ALLA FORMIGHETA","(11.131214 46.089507, 11.131558 46.089533, 11.131792 46.089551, 11.131875 46.089558, 11.132014 46.089574)"
6491,"VIA AL MASO PEZANI","(11.125753 46.091011, 11.125704 46.091158, 11.12566 46.091329, 11.125654 46.09142, 11.125617 46.091634, 11.1256 46.091826, 11.125591 46.091976)"
2050,"VIA A. NICOLODI","(11.135775 46.059131, 11.136214 46.059061, 11.135918 46.05841)"
5290,"VIA 4 NOVEMBRE","(11.112851 46.099487, 11.112857 46.100104, 11.112862 46.100326)"
6105,"VIA DELL'ALBERA","(11.132732 46.092273, 11.132336 46.092502, 11.131835 46.092795, 11.131466 46.093016)"
8945,"VIA AI COMUNI","(11.105658 46.019594, 11.105778 46.019687, 11.106325 46.020004, 11.106743 46.02044)"
8529,"PIAZZA T. SONTACCHI","(11.116645 46.115556, 11.116776 46.115604, 11.116858 46.115648, 11.116886 46.115664, 11.116918 46.115667)"
7770,"VIA DELLA DECIMA","(11.130692 46.004094, 11.130775 46.004007, 11.131051 46.004121)"
4053,"GIARD. E BASKET L.EINAUDI","(11.125759 46.052748, 11.125955 46.052744)"
3508,"VIA A. GOIO","(11.10836 46.094382, 11.108539 46.094379, 11.108728 46.09438, 11.108957 46.094403)"
8940,"VIA DI SANTA BRIGIDA","(11.104587 46.019008, 11.104409 46.019061, 11.104293 46.019166)"
8940,"VIA DI SANTA BRIGIDA","(11.104587 46.019008, 11.104668 46.019066)"
3390,"LOCALITA' LA VELA","(11.100502 46.08123, 11.100593 46.081092, 11.100679 46.080955, 11.100925 46.080105)"
8935,"VIA ALLE PORTE","(11.107585 46.019472, 11.107237 46.019754)"
3807,"TANGENZIALE OVEST","(11.111813 46.076173, 11.111872 46.07616, 11.112005 46.076138)"
1570,"VIA E. MACCANI","(11.114412 46.084257, 11.114369 46.084276, 11.114323 46.084295, 11.114278 46.084311, 11.114212 46.08433, 11.114107 46.084351, 11.114056 46.084356, 11.114006 46.08436, 11.113959 46.084362, 11.11388 46.084362, 11.113813 46.084354, 11.113719 46.084335, 11.113651 46.084316)"
3310,"VIA TORRE VERDE","(11.123538 46.071024, 11.123838 46.071194)"
900,"VIA A. DEGASPERI","(11.123455 46.05063, 11.123485 46.050623, 11.123523 46.050622, 11.123558 46.050624, 11.123591 46.050631, 11.123605 46.050635)"
3310,"VIA TORRE VERDE","(11.124358 46.071587, 11.124465 46.071727)"
8521,"SALITA AI SPIAZZI","(11.134304 46.123925, 11.134308 46.123954, 11.134335 46.124069, 11.134345 46.124102, 11.134365 46.124123, 11.134466 46.124202, 11.134622 46.12428, 11.134678 46.12431, 11.13473 46.124351, 11.134893 46.124425, 11.135062 46.124428, 11.135179 46.124414, 11.135295 46.124411, 11.135393 46.124415, 11.135516 46.124427, 11.135634 46.124449, 11.135707 46.124471, 11.135769 46.124497)"
6090,"VIA CASTEL DEI MERLI","(11.128268 46.079734, 11.128319 46.079629, 11.128374 46.079507, 11.12849 46.079245, 11.128519 46.079203, 11.128624 46.079079, 11.128883 46.078832, 11.128984 46.078717, 11.129116 46.078562, 11.129169 46.078513, 11.129252 46.078439, 11.12946 46.078237, 11.129549 46.078163, 11.129707 46.078057, 11.129913 46.077944, 11.129982 46.077911)"
6470,"VIA PER L'OSSERVATORIO","(11.136581 46.0717, 11.136345 46.071694, 11.136303 46.071687, 11.136266 46.071656, 11.136242 46.071617, 11.136241 46.071585, 11.136257 46.071518, 11.136261 46.071468, 11.136248 46.071359, 11.136232 46.071266, 11.136211 46.071218, 11.136168 46.07114, 11.136107 46.071056, 11.136042 46.070997, 11.135958 46.070951, 11.135891 46.070934)"
5705,"VIA SALISBURGO","(11.103078 46.121208, 11.103044 46.120941, 11.103031 46.12077, 11.103068 46.120738, 11.103114 46.120697, 11.103316 46.120662, 11.104358 46.120484, 11.104887 46.120384, 11.105166 46.120334, 11.105295 46.120309, 11.105656 46.120248)"
8945,"VIA AI COMUNI","(11.105658 46.019594, 11.105787 46.019645, 11.105985 46.019739, 11.106119 46.01981, 11.106302 46.019914, 11.106361 46.019956, 11.106379 46.019971, 11.1066 46.020196, 11.106677 46.020277, 11.106815 46.020422, 11.106907 46.020538, 11.107026 46.020648, 11.107139 46.020728, 11.107175 46.020785, 11.107208 46.02085, 11.107251 46.020909, 11.107319 46.020985, 11.107371 46.021031, 11.10748 46.021142, 11.107538 46.021177, 11.107598 46.021195, 11.107748 46.021205, 11.107813 46.021217, 11.107881 46.021243, 11.108022 46.02131, 11.108258 46.021395, 11.108287 46.021415, 11.108307 46.021452, 11.108339 46.021532, 11.108384 46.021576, 11.108428 46.021598, 11.108502 46.021624, 11.108696 46.021657, 11.109021 46.021727, 11.109173 46.021774, 11.109352 46.021809, 11.10947 46.021823, 11.109565 46.021825, 11.109638 46.021827)"
5590,"VIA DANILO PARIS","(11.104205 46.095552, 11.104427 46.095568, 11.104681 46.09558, 11.104896 46.095589, 11.105168 46.095599, 11.10534 46.095606, 11.105386 46.095615, 11.105429 46.095633, 11.105448 46.095649, 11.105464 46.095668, 11.105477 46.095688, 11.105481 46.095717, 11.105386 46.096565, 11.105346 46.096771, 11.10531 46.097001, 11.105259 46.097603, 11.105249 46.097631, 11.105229 46.097654, 11.10521 46.097668, 11.105182 46.097684, 11.105134 46.097694, 11.103649 46.097642)"
3502,"VIA DEI GIARDINI","(11.132952 46.069629, 11.132917 46.069702, 11.132821 46.069921, 11.132801 46.069966, 11.132708 46.070146)"
2180,"VIA P. OSS MAZZURANA","(11.122584 46.068621, 11.122577 46.068499, 11.122555 46.068369, 11.12252 46.068244, 11.122488 46.068154)"
8116,"STRADA DI CADINE","(11.069282 46.087037, 11.069598 46.086982, 11.069814 46.086951, 11.069885 46.086953, 11.069957 46.086971, 11.070004 46.086992, 11.070038 46.087023, 11.070071 46.087061, 11.070086 46.087103, 11.070089 46.087145, 11.070071 46.087184, 11.070025 46.087233, 11.069959 46.087272, 11.069758 46.087357, 11.069566 46.087437, 11.069343 46.087544, 11.069139 46.08766, 11.068952 46.087763, 11.068768 46.087847, 11.068629 46.087909, 11.068539 46.087938, 11.068465 46.087959, 11.068244 46.08799, 11.067953 46.087992)"
8960,"VIA ALLE SETTE FONTANE","(11.10557 46.011584, 11.105484 46.011676, 11.105349 46.011822, 11.105202 46.011967)"
8911,"VIA DEI POMARI","(11.105485 46.012649, 11.105438 46.012649, 11.105391 46.012645, 11.105347 46.012637, 11.105304 46.012624, 11.105265 46.012607, 11.105232 46.012585, 11.105203 46.012559, 11.105183 46.012527, 11.105162 46.012488, 11.105143 46.012435)"
5300,"LOCALITA' RONCAFORT","(11.094408 46.100566, 11.094786 46.100637, 11.095161 46.100711, 11.09534 46.100738, 11.095398 46.100745, 11.095446 46.100745, 11.095503 46.100741, 11.095806 46.100702, 11.096083 46.10067, 11.096234 46.100653, 11.09632 46.100646, 11.09643 46.100638, 11.096514 46.100638, 11.096717 46.100658, 11.096869 46.100692, 11.097111 46.100748, 11.097288 46.100792, 11.097455 46.10084, 11.097499 46.100855, 11.097541 46.100884, 11.097734 46.101005, 11.098032 46.101199, 11.098241 46.10135, 11.098405 46.101478, 11.098543 46.101579, 11.098682 46.101709, 11.098787 46.101804, 11.098866 46.101816, 11.099166 46.101791, 11.099349 46.10179, 11.099427 46.101789)"
8800,"VIA DEL PONTE","(11.112574 46.042804, 11.112525 46.042967)"
5260,"VIA PALUDI","(11.108617 46.101117, 11.10927 46.098875)"
3850,"STRADA DELL'INTERPORTO","(11.088223 46.115943, 11.088145 46.115918)"
3825,"VIA A. GORFER","(11.133931 46.028606, 11.133952 46.028523, 11.133991 46.028365, 11.134014 46.028286, 11.134066 46.028168, 11.134095 46.028032, 11.134112 46.027892, 11.134139 46.027614, 11.134152 46.027444, 11.134148 46.027102)"
7440,"VIA REDONDOLO","(11.157552 46.061928, 11.157403 46.061925, 11.157313 46.061926, 11.157279 46.061922, 11.15725 46.061914, 11.15715 46.061857, 11.157051 46.06179, 11.156997 46.061721, 11.156962 46.06166)"
8492,"VIA ALLE OSELERE","(11.135465 46.131721, 11.135505 46.131827, 11.135688 46.132221, 11.135726 46.132261)"
1570,"VIA E. MACCANI","(11.114407 46.083433, 11.114428 46.083443, 11.114466 46.083469, 11.114502 46.083495, 11.114535 46.083522, 11.114567 46.083552, 11.114591 46.083582, 11.114611 46.083615, 11.11463 46.08365, 11.114648 46.0837, 11.114663 46.083735, 11.114675 46.083771, 11.114683 46.083807)"
3430,"VIA DEI VENTUNO","(11.127265 46.069663, 11.127289 46.069798, 11.127319 46.069908, 11.127326 46.06998)"
3130,"SALITA SODEGERIO DA TITO","(11.127453 46.071969, 11.127473 46.071981, 11.127542 46.072164, 11.127587 46.07223, 11.127664 46.072303, 11.127757 46.07236, 11.127861 46.07241)"
600,"VIA DEI CAPPUCCINI","(11.128268 46.07317, 11.128344 46.073204)"
7260,"SALITA DEI MOLINI","(11.147117 46.045132, 11.147427 46.044938, 11.147563 46.044834, 11.147664 46.044758, 11.147737 46.044686, 11.147791 46.04462, 11.147834 46.044514, 11.147892 46.04439, 11.147921 46.044336, 11.147973 46.044254, 11.148015 46.044213, 11.148037 46.044195, 11.148077 46.044174, 11.148175 46.044134, 11.148443 46.044052, 11.148686 46.043986, 11.148903 46.043925, 11.148938 46.043936, 11.149018 46.044153, 11.149071 46.044207)"
7220,"VIA VALDACOLE","(11.152862 46.042717, 11.152855 46.042765, 11.152846 46.042802, 11.152786 46.042824, 11.152733 46.042838, 11.15265 46.042861, 11.152456 46.042897, 11.152385 46.042917, 11.152233 46.043038)"
7268,"VIA DELLA VILLA PAROLARI","(11.147233 46.04308, 11.147248 46.043152, 11.147256 46.043254, 11.147242 46.043353, 11.147185 46.043595, 11.147102 46.043868, 11.147058 46.044207, 11.147054 46.044267, 11.14707 46.044418, 11.147085 46.044621, 11.147094 46.044959, 11.147117 46.045132)"
6470,"VIA PER L'OSSERVATORIO","(11.136461 46.071168, 11.136461 46.071241, 11.136581 46.0717)"
3502,"VIA DEI GIARDINI","(11.137841 46.072719, 11.137835 46.072562)"
5102,"VIA ALTO ADIGE","(11.106189 46.120923, 11.106496 46.120923, 11.107036 46.120913, 11.107549 46.120911, 11.108242 46.120911, 11.108949 46.120907, 11.10925 46.120911, 11.109321 46.120918, 11.109491 46.120944, 11.109915 46.121069, 11.110215 46.121168, 11.110284 46.121203, 11.110348 46.121245, 11.110423 46.121309, 11.110492 46.12137, 11.110564 46.121414, 11.110631 46.121445)"
6020,"VIA BELLAVISTA","(11.127076 46.082033, 11.127097 46.082073, 11.127384 46.082662, 11.12752 46.082903, 11.127599 46.083045)"
8539,"STRADA DI PRAMALGA","(11.141964 46.132045, 11.142415 46.132256, 11.142513 46.132311, 11.142634 46.132395, 11.142778 46.132502, 11.142843 46.132577, 11.142969 46.132671, 11.143055 46.132717, 11.143135 46.132783, 11.143297 46.132938, 11.143467 46.133137, 11.143757 46.133442, 11.143851 46.133553, 11.143835 46.133607, 11.143786 46.133649, 11.143726 46.133753, 11.143669 46.133894, 11.143612 46.133936, 11.14347 46.134006, 11.143376 46.134106, 11.143342 46.134196, 11.143364 46.13426, 11.143481 46.134478, 11.143523 46.134585, 11.143545 46.13467, 11.143514 46.134828, 11.143489 46.134962, 11.143456 46.13505, 11.143349 46.135219, 11.143271 46.135346, 11.143239 46.135441, 11.143242 46.135518, 11.143261 46.135708, 11.143372 46.135981, 11.143419 46.136153, 11.143476 46.136251, 11.143584 46.136362, 11.143685 46.136486, 11.143736 46.136616, 11.143732 46.136837, 11.143751 46.136894, 11.143818 46.13696, 11.143966 46.137039, 11.144096 46.137113, 11.14416 46.137179, 11.144194 46.137292, 11.144235 46.137461, 11.144187 46.137534, 11.144035 46.137654, 11.143891 46.137742, 11.143752 46.137799, 11.143556 46.13787, 11.143392 46.137895, 11.143215 46.137903, 11.143055 46.137893, 11.142869 46.137874, 11.142639 46.137828, 11.142505 46.137786, 11.142303 46.137713, 11.142204 46.137661, 11.142068 46.137565, 11.142004 46.137521, 11.141865 46.137451, 11.141706 46.137388, 11.141464 46.137299, 11.141224 46.137211, 11.141043 46.137146, 11.140969 46.137126, 11.140884 46.13712, 11.140756 46.13713, 11.14066 46.13714, 11.140528 46.137125, 11.140382 46.137092, 11.140242 46.13705, 11.140069 46.136995, 11.13988 46.136922)"
1540,"VIA DRUSO","(11.113234 46.076584, 11.113395 46.076693, 11.113472 46.076741, 11.113552 46.076789, 11.113676 46.076855, 11.113869 46.076946)"
8072,"VIA CANELLI","(11.060802 46.073676, 11.060805 46.073361, 11.060807 46.073297, 11.060807 46.073193, 11.060805 46.073161, 11.06076 46.073137, 11.060177 46.073173)"
3770,"VIA H. JEDIN","(11.113793 46.051237, 11.11418 46.05123, 11.114756 46.051278, 11.114913 46.051293, 11.115088 46.051321, 11.115353 46.051378, 11.115597 46.051449, 11.115912 46.051565)"
3720,"VIA DELLA MALPENSADA","(11.13313 46.045176, 11.133217 46.045109, 11.133275 46.045057, 11.13335 46.044996, 11.133434 46.044945, 11.133531 46.044921, 11.13362 46.044906, 11.13384 46.044893)"
1840,"VIA G. MAZZINI","(11.122621 46.066298, 11.122546 46.066361)"
530,"VIA CALEPINA","(11.123695 46.067007, 11.124148 46.067061, 11.124191 46.067065)"
3300,"VIA TORRE VANGA","(11.11976 46.070094, 11.120007 46.070127)"
4017,"GIARDINO VIA DOS TRENTO","(11.114028 46.073702, 11.114245 46.073766)"
4020,"GIARDINO LUIGI EINAUDI","(11.127357 46.052385, 11.127617 46.052407)"
4021,"GIARDINO DEL LUNGOFERSINA","(11.124993 46.057143, 11.126067 46.058251)"
4022,"GIARDINO GIUSEPPE GILLI","(11.118662 46.090159, 11.11897 46.090154)"
8840,"VIA SANTA MARINA","(11.110869 46.035355, 11.109975 46.035111)"
8313,"VIA DEL CESURON","(11.0493 46.079117, 11.04932 46.079086, 11.049366 46.078998, 11.049382 46.078962)"
3807,"TANGENZIALE OVEST","(11.113006 46.076356, 11.113139 46.07647, 11.113234 46.076584)"
430,"VIA BRESCIA","(11.114051 46.070648, 11.113833 46.070724, 11.113315 46.070849, 11.113187 46.07086, 11.113136 46.070861)"
3815,"PIAZZETTA M. GAISMAYR","(11.1246 46.0692, 11.124655 46.069181, 11.124776 46.069186)"
3814,"VICOLO CONTRADA TEDESCA","(11.125229 46.069285, 11.125227 46.069459, 11.125051 46.069458, 11.124912 46.069451, 11.124759 46.069438, 11.124663 46.069426, 11.124454 46.069414)"
8499,"VIA DEL BROLIO","(11.128372 46.131606, 11.12844 46.131523, 11.128451 46.131474, 11.12845 46.131355, 11.128455 46.131315, 11.128492 46.131216, 11.128509 46.131176, 11.128578 46.131008, 11.128614 46.131002, 11.128647 46.131005)"
